あいしー,1287,1287,6223,名詞,形容動詞語幹,*,*,*,*,アイシー,アイシー,アイシー
あいせつ,1287,1287,6223,名詞,形容動詞語幹,*,*,*,*,哀切,アイセツ,アイセツ
あいである,1287,1287,5298,名詞,形容動詞語幹,*,*,*,*,アイデアル,アイデアル,アイデアル
あいでぃある,1287,1287,5913,名詞,形容動詞語幹,*,*,*,*,アイディアル,アイディアル,アイディアル
あいどる,1287,1287,6223,名詞,形容動詞語幹,*,*,*,*,アイドル,アイドル,アイドル
あいろにかる,1287,1287,5913,名詞,形容動詞語幹,*,*,*,*,アイロニカル,アイロニカル,アイロニカル
あいろにっく,1287,1287,5913,名詞,形容動詞語幹,*,*,*,*,アイロニック,アイロニック,アイロニック
あうと,1287,1287,6378,名詞,形容動詞語幹,*,*,*,*,アウト,アウト,アウト
あうとおぶでーと,1287,1287,5603,名詞,形容動詞語幹,*,*,*,*,アウトオブデート,アウトオブデート,アウトオブデート
あうとすたんでぃんぐ,1287,1287,5293,名詞,形容動詞語幹,*,*,*,*,アウトスタンディング,アウトスタンディング,アウトスタンディング
あおやか,1287,1287,6223,名詞,形容動詞語幹,*,*,*,*,青やか,アオヤカ,アオヤカ
あかうんたぶる,1287,1287,5758,名詞,形容動詞語幹,*,*,*,*,アカウンタブル,アカウンタブル,アカウンタブル
あかでみっく,1287,1287,5913,名詞,形容動詞語幹,*,*,*,*,アカデミック,アカデミック,アカデミック
あからか,1287,1287,6223,名詞,形容動詞語幹,*,*,*,*,赤らか,アカラカ,アカラカ
あか明,1287,1287,6378,名詞,形容動詞語幹,*,*,*,*,明明,アカアカ,アカアカ
あくしつ,1287,1287,6223,名詞,形容動詞語幹,*,*,*,*,悪質,アクシツ,アクシツ
あくしでんたる,1287,1287,5758,名詞,形容動詞語幹,*,*,*,*,アクシデンタル,アクシデンタル,アクシデンタル
あくしゅみ,1287,1287,6068,名詞,形容動詞語幹,*,*,*,*,悪趣味,アクシュミ,アクシュミ
あくしゅ味,1287,1287,6068,名詞,形容動詞語幹,*,*,*,*,悪趣味,アクシュミ,アクシュミ
あくしょう,1287,1287,6068,名詞,形容動詞語幹,*,*,*,*,悪性,アクショウ,アクショー
あくせい,1287,1287,6223,名詞,形容動詞語幹,*,*,*,*,悪性,アクセイ,アクセイ
あくせしぶる,1287,1287,5913,名詞,形容動詞語幹,*,*,*,*,アクセシブル,アクセシブル,アクセシブル
